Name,ADDRESS,Phone,MEDICARE PROVIDER ID,NATIONAL PROVIDER ID (NPI),WEBSITE,PROVIDER TYPE,OWNERSHIP,BEDS,HEALTH SYSTEM AFFILIATION
St. Elizabeth Dearborn Hospital,"600 Wilson Creek Road, Lawrenceburg, IN, 47025",(812) 537-1010,150086,1326142498,https://www.stelizabeth.com/,Acute Care Hospitals,Government - Local,78,/health_systems/saint-elizabeth-healthcare/
St. Elizabeth Edgewood Hospital,"1 Medical Village Drive, Edgewood, KY, 41017",(859) 301-2000,180035,1467492421,https://www.stelizabeth.com/,Acute Care Hospitals,Voluntary non-profit - Church,621,/health_systems/saint-elizabeth-healthcare/
St. Elizabeth Florence Hospital,"4900 Houston Road, Florence, KY, 41042",(859) 212-5220,180045,1154365062,https://www.stelizabeth.com/,Acute Care Hospitals,Voluntary non-profit - Private,231,/health_systems/saint-elizabeth-healthcare/
St. Elizabeth Ft. Thomas Hospital,"85 North Grand Avenue, Fort Thomas, KY, 41075",(859) 572-3100,180001,1740221795,https://www.stelizabeth.com/location/details/st-elizabeth-ft-thomas,Acute Care Hospitals,Voluntary non-profit - Private,178,/health_systems/saint-elizabeth-healthcare/
St. Elizabeth Grant Hospital,"238 Barnes Road, Williamstown, KY, 41097",(859) 824-8105,181311,,https://www.stelizabeth.com/location/details/st-elizabeth-grant,Critical Access Hospitals,Voluntary non-profit - Church,15,/health_systems/saint-elizabeth-healthcare/
St. Elizabeth Health Center,"1044 Belmont Avenue, Youngstown, OH, 44504",(330) 480-3962,360064,1548296106,https://www.mercy.com/locations/hospitals/youngstown/mercy-health-st-elizabeth-youngstown-hospital,Acute Care Hospitals,Voluntary non-profit - Church,628,/health_systems/mercy-health-2/
Stephens Memorial Hospital - Cah,"181 Main Street, Norway, ME, 04268",(207) 743-5933,201315,,https://mainehealth.org/western-maine-health/locations/stephens-memorial-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/mainehealth/
Stewart Memorial Community Hospital,"1301 West Main, Lake City, IA, 51449",(712) 464-3171,161350,,https://www.stewartmemorial.org/,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/unitypoint-health/
Stewart Memorial Community Hospital,"1301 W Main St, Lake City, IA, 51449",None,167162,,https://www.stewartmemorial.org/,,,,/health_systems/unitypoint-health/
St. Francis Bartlett Medical Center,"2986 Kate Bond Road, Bartlett, TN, 38133",(901) 820-7050,440228,1811929151,https://www.saintfrancisbartlett.com/,Acute Care Hospitals,Proprietary,196,/health_systems/tenet-healthcare-corporation/
St. Francis Downtown,"One St Francis Drive, Greenville, SC, 29601",(800) 805-5678,420023,1730123175,https://bonsecours.com/greenville/find-a-facility/st-francis-downtown,Acute Care Hospitals,Voluntary non-profit - Private,245,/health_systems/bon-secours-health-system/
St. Francis Hospital,"5959 Park Avenue, Memphis, TN, 38119",(901) 765-1000,440183,1952326977,https://www.saintfrancishosp.com/,Acute Care Hospitals,Proprietary,519,/health_systems/tenet-healthcare-corporation/
St. Francis Hospital  Inc.,"2122 Manchester Expressway, Columbus, GA, 31904",(706) 596-4020,110129,1033228168,https://www.mystfrancis.com/,Acute Care Hospitals,Voluntary non-profit - Private,376,/health_systems/lifepoint-health/
St. Francis Hospital  Wilmington,"701 North Clayton Street, Wilmington, DE, 19805",(302) 421-4100,80003,1295738896,https://www.trinityhealthma.org/location/saint-francis-healthcare,Acute Care Hospitals,Voluntary non-profit - Private,395,/health_systems/trinity-health/
St. Francis Medical Center,"13710 St Francis Boulevard, Midlothian, VA, 23114",(804) 594-7400,490136,1447212592,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/st-francis-medical-center,Acute Care Hospitals,Voluntary non-profit - Church,130,/health_systems/bon-secours-health-system/
St. Helena Parish Hospital & Nursing Home,"16874 Highway 43, Greensburg, LA, 70441",(225) 222-6111,191300,,http://www.sthelenaparishhospital.org/,Critical Access Hospitals,Government - Hospital District or Authority,25,
St. James Healthcare,"400 South Clark Street, Butte, MT, 59701",(406) 723-2500,270017,1528037215,https://www.sclhealth.org/locations/st-james-healthcare/,Acute Care Hospitals,Voluntary non-profit - Private,98,/health_systems/scl-health/
St. John Broken Arrow,"1000 West Boise Circle, Broken Arrow, OK, 74012",(918) 994-8100,370235,1497988596,https://www.stjohnhealthsystem.com/broken-arrow/about,Acute Care Hospitals,Voluntary non-profit - Private,44,/health_systems/ascension-health/
St. John Medical Center,"1615 Delaware Street, Longview, WA, 98632",(360) 414-2000,500041,1073510277,https://www.peacehealth.org/st-john-medical-center,Acute Care Hospitals,Voluntary non-profit - Church,368,/health_systems/peacehealth/
St. John Medical Center,"1923 South Utica Avenue, Tulsa, OK, 74104",(918) 744-3131,370114,1154417368,https://healthcare.ascension.org/Locations/Oklahoma/OKTUL/Tulsa-Ascension-St-John-Medical-Center-Emergency-Room,Acute Care Hospitals,Voluntary non-profit - Private,703,/health_systems/ascension-health/
St. John Owasso,"12451 East 100th Street North, Owasso, OK, 74055",(918) 274-5100,370227,1144231432,https://www.stjohnhealthsystem.com/owasso/contact,Acute Care Hospitals,Voluntary non-profit - Private,36,/health_systems/ascension-health/
St John Sapulpa,"1004 East Bryan Avenue, Sapulpa, OK, 74066",(918) 227-8601,371312,,https://www.stjohnhealthsystem.com/sapulpa/contact,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/ascension-health/
St. Joseph Health Center,"667 Eastland Avenue Se, Warren, OH, 44484",(330) 841-4016,360161,1629009964,https://www.mercy.com/locations/hospitals/youngstown/mercy-health-st-joseph-warren-hospital,Acute Care Hospitals,Voluntary non-profit - Private,219,/health_systems/mercy-health-2/
St. Joseph Hospital,"700 Broadway, Fort Wayne, IN, 46802",(260) 425-3000,150047,1023060472,https://www.stjoehospital.com/,Acute Care Hospitals,Proprietary,191,/health_systems/community-health-systems/
St. Joseph Hospital & Health Center,"1907 West Sycamore Street, Kokomo, IN, 46901",(765) 452-5611,150010,1780625442,https://www.stvincent.org/locations/hospitals/kokomo,Acute Care Hospitals,Voluntary non-profit - Church,167,/health_systems/ascension-health/
St. Joseph Medical Center,"2901 Squalicum Parkway, Bellingham, WA, 98225",(360) 734-5400,500030,1487904546,https://www.peacehealth.org/st-joseph-medical-center,Acute Care Hospitals,Voluntary non-profit - Other,253,/health_systems/peacehealth/
St. Joseph Medical Center,"2500 Bernville Road, Reading, PA, 19605",(610) 378-2000,390096,1699734665,https://www.thefutureofhealthcare.org/patients-visitors/understanding-the-cost-of-your-care/,Acute Care Hospitals,Voluntary non-profit - Church,240,/health_systems/penn-state-milton-s-hershey-medical-center/
St. Joseph Mercy Chelsea Hospital,"775 South Main Street, Chelsea, MI, 48118",(734) 475-3911,230259,1992761985,https://www.stjoeshealth.org/location/st-joseph-mercy-chelsea-hospital,Acute Care Hospitals,Voluntary non-profit - Private,83,/health_systems/trinity-health/
St Joseph Mercy Hospital  Ann Arbor,"5301 Mcauley Drive, Ypsilanti, MI, 48197",(734) 712-3456,230156,1780658443,https://www.stjoeshealth.org/location/st-joseph-mercy-ann-arbor-hospital,Acute Care Hospitals,Voluntary non-profit - Church,505,/health_systems/trinity-health/
St. Joseph Mercy Hospital - Oakland,"44405 Woodward Avenue, Pontiac, MI, 48341",(248) 858-3000,230029,1053356352,http://www.stjoesoakland.org/oaklandhttps://www.stjoeshealth.org/location/st-joseph-mercy-oakland-hospital-1,Acute Care Hospitals,Voluntary non-profit - Private,395,/health_systems/trinity-health/
St. Joseph Mercy Livingston Hospital,"620 Byron Road, Howell, MI, 48843",(517) 545-6000,230069,1093748642,http://www.stjoeslivingston.org/welcome-to-st-joseph-mercy-livingston,Acute Care Hospitals,Voluntary non-profit - Other,136,/health_systems/trinity-health/
St Joseph Regional Medical Center,"415 Sixth Street, Lewiston, ID, 83501",(208) 799-5300,130003,1225090954,https://www.sjrmc.org/,Acute Care Hospitals,Voluntary non-profit - Private,145,/health_systems/lifepoint-health/
St. Josephs Health Services,"400 Water Avenue, Hillsboro, WI, 54634",(608) 489-8000,521304,,http://www.gundersenhealth.org/st-josephs/,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/gundersen-health-system/
St. Josephs Hospital,"555 St. Joseph's Boulevard, Elmira, NY, 14901",(607) 733-6541,330108,1295731123,http://www.arnothealth.org/st-josephs-hospital,,,125,/health_systems/arnot-health/
St. Josephs Hospital Of Buckhannon,"1 Amalia Drive, Buckhannon, WV, 26201",(304) 472-2000,511321,,https://wvumedicine.org/st-josephs-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,51,/health_systems/west-virginia-united-health-system/
St. Louis Childrens Hospital,"One Children's Place, Saint Louis, MO, 63110",(314) 454-6000,263301,,https://www.stlouischildrens.org/,Childrens,Voluntary non-profit - Other,235,/health_systems/bjc-healthcare/
St. Lucie Medical Center,"1800 Se Tiffany Avenue, Port St Lucie, FL, 34952",(772) 335-4000,100260,1538115696,https://stluciemed.com/,Acute Care Hospitals,Proprietary,229,/health_systems/hca-healthcare/
St. Luke's McCall Medical Center,"1000 State Street, Mccall, ID, 83638",(208) 630-2395,131312,,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-mccall-medical-center,Critical Access Hospitals,Voluntary non-profit - Private,15,/health_systems/saint-lukes-health-system/
St. Luke's McCall Medical Center,"801 Pole Line Road West, Twin Falls, ID, 83301",(208) 814-1000,130002,1932154705,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-magic-valley-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,226,/health_systems/saint-lukes-health-system/
St. Luke’s Miners Campus,"360 West Ruddle Street, Coaldale, PA, 18218",(570) 645-2131,390183,1437182847,https://www.slhn.org/miners/,Acute Care Hospitals,Voluntary non-profit - Private,108,/health_systems/saint-lukes-university-health-network/
St. Luke's Nampa Medical Center,"9850 West St.Luke's Drive, Nampa, ID, 83687",(208) 505-2000,130071,1831590660,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-nampa-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,87,/health_systems/saint-lukes-health-system/
St. Luke’s Sacred Heart Campus,"421 West Chew Street, Allentown, PA, 18102",(610) 776-4900,390197,1952399933,https://www.slhn.org/Sacred-Heart,Acute Care Hospitals,Voluntary non-profit - Private,175,/health_systems/saint-lukes-university-health-network/
St. Lukes Wood River Medical Center,"100 Hospital Drive, Ketchum, ID, 83340",(208) 727-8800,131323,,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-wood-river-medical-center,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/saint-lukes-health-system/
St Marks Hospital,"1200 East 3900 South, Salt Lake City, UT, 84124",(801) 268-7700,460047,1164469243,https://stmarkshospital.com/,Acute Care Hospitals,Proprietary,294,/health_systems/hca-healthcare/
St. Mary Corwin Medical Center,"1008 Minnequa Avenue, Pueblo, CO, 81004",(719) 557-4000,60012,1306857974,https://www.centura.org/locations/st-mary-corwin-medical-center,Acute Care Hospitals,Voluntary non-profit - Church,408,/health_systems/catholic-health-initiatives/
St. Mary Medical Center,"1201 Langhorne-Newtown Road, Langhorne, PA, 19047",(215) 750-2003,390258,1780686931,https://www.trinityhealthma.org/location/st-mary-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,373,/health_systems/trinity-health/
St. Mary Mercy Hospital - Livonia,"36475 Five Mile Road, Livonia, MI, 48154",(734) 655-4800,230002,1790706901,http://www.stmarymercy.org/welcome-livonia,Acute Care Hospitals,Voluntary non-profit - Private,273,/health_systems/trinity-health/
St. Marys Hospital,"5801 Bremo Road, Richmond, VA, 23226",(804) 285-2011,490059,1962464016,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/st-marys-hospital?utm_source=local-listings&utm_medium=organic&utm_content=website_link,Acute Care Hospitals,Voluntary non-profit - Church,391,/health_systems/bon-secours-health-system/
St Mary's Medical Center,"2635 North 7th Street, Grand Junction, CO, 81501",(970) 298-1950,60023,1699716027,https://www.sclhealth.org/locations/st-marys-medical-center/,Acute Care Hospitals,Voluntary non-profit - Church,346,/health_systems/scl-health/
St Marys Medical Center,"901 45th Street, West Palm Beach, FL, 33407",(561) 840-6202,100288,1952333205,https://www.stmarysmc.com/,Acute Care Hospitals,Proprietary,460,/health_systems/tenet-healthcare-corporation/
St Marys Regl Medical Center,"305 South Fifth Street, Enid, OK, 73701",(580) 233-6100,370026,1417947466,https://www.stmarysregional.com/,Acute Care Hospitals,Proprietary,229,/health_systems/universal-health-services/
St. Mary's-Superior Clinic,"3500 Tower Avenue, Superior, WI, 54880",(715) 817-7000,521329,,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-superior-clinic/?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,Critical Access Hospitals,Voluntary non-profit - Private,15,/health_systems/essentia-health/
St. Michael's Hospital Avera,"410 West 16th Avenue, Tyndall, SD, 57066",(605) 589-2100,431327,,https://www.avera.org/locations/profile/st-michaels-hospital-avera/?y_source=1_MTIyMTIzNDYtNzE1LWxvY2F0aW9uLndlYnNpdGU=,Critical Access Hospitals,Government - Local,25,/health_systems/avera-health/
Stone County Medical Center,"2106 East Main Street, Mountain View, AR, 72560",(870) 269-4361,41310,,https://www.stonecountymedcenter.org/,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/white-river-health-system/
Stonesprings Hospital Center,"24440 Stone Springs Blvd, Dulles, VA, 20166",(571) 349-4000,490145,1972904738,https://hcavirginia.com/locations/stonesprings-hospital-center/,Acute Care Hospitals,Proprietary,124,/health_systems/hca-healthcare/
Stoughton Hospital Association,"900 Ridge Street, Stoughton, WI, 53589",(608) 873-6611,521343,,https://stoughtonhospital.com/,Critical Access Hospitals,Voluntary non-profit - Private,25,/health_systems/ssm-health/
St. Petersburg General,"6500 38th Avenue North, Saint Petersburg, FL, 33710",(727) 384-1414,100180,1518911031,https://stpetegeneral.com/,Acute Care Hospitals,Proprietary,215,/health_systems/hca-healthcare/
Streamwood,"1400 East Irving Park Road, Streamwood, IL, 60107",(630) 837-9000,144034,,,Psychiatric,Proprietary,178,/health_systems/universal-health-services/
St. Ritas Medical Center,"730 West Market Street, Lima, OH, 45801",(419) 227-3361,360066,1811939887,https://www.mercy.com/locations/hospitals/lima/st-ritas-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,424,/health_systems/mercy-health-2/
Strong Memorial Hospital,"601 Elmwood Avenue, Rochester, NY, 14642",(585) 275-2121,330285,1346285657,https://www.urmc.rochester.edu/strong-memorial.aspx,Acute Care Hospitals,Voluntary non-profit - Private,739,/health_systems/university-of-rochester-medical-center/
St Thomas Dekalb Hospital,"520 West Main Street, Smithville, TN, 37166",(615) 215-5000,440148,1649659582,http://www.sthealth.com/locations/saint-thomas-dekalb-hospital,Acute Care Hospitals,Voluntary non-profit - Church,71,/health_systems/ascension-health/
St. Thomas More Hospital,"1338 Phay Avenue, Canon City, CO, 81212",7192852000,60016,1922012350,https://www.centura.org/locations/st-thomas-more-hospital,,,55,/health_systems/catholic-health-initiatives/
St. Vincent Anderson,"2015 Jackson Street, Anderson, IN, 46016",(765) 646-8373,150088,1679578850,https://www.stvincent.org/locations/hospitals/anderson,Acute Care Hospitals,Voluntary non-profit - Private,195,/health_systems/ascension-health/
